# lat	lon	mean_temp_z1	std_temp_z1	mean_temp_z2	std_temp_z2
176.1675	-38.7093	103.21	77.90	179.86	73.30
176.1698	-38.7093	103.18	78.73	179.66	74.05
176.1721	-38.7093	103.14	79.56	179.47	74.81
176.1744	-38.7093	103.11	80.38	179.30	75.57
176.1768	-38.7093	103.08	81.21	179.13	76.34
176.1791	-38.7093	103.05	82.05	178.98	77.12
176.1814	-38.7093	103.02	82.88	178.83	77.91
176.1837	-38.7093	102.99	83.72	178.69	78.71
176.1861	-38.7093	102.97	84.56	178.57	79.51
176.1884	-38.7093	102.94	85.41	178.45	80.32
176.1907	-38.7093	102.91	86.26	178.34	81.14
176.1930	-38.7093	102.89	87.12	178.24	81.96
176.1954	-38.7093	102.87	87.98	178.14	82.79
176.1977	-38.7093	102.84	88.84	178.06	83.63
176.2000	-38.7093	102.82	89.71	177.98	84.47
175.9700	-38.7077	99.06	86.59	174.23	81.34
175.9723	-38.7077	99.10	85.89	174.24	80.64
175.9746	-38.7077	99.14	85.19	174.26	79.94
175.9770	-38.7077	99.18	84.51	174.29	79.25
175.9793	-38.7077	99.23	83.83	174.31	78.56
175.9816	-38.7077	99.27	83.17	174.33	77.89
175.9839	-38.7077	99.33	82.51	174.36	77.22
175.9863	-38.7077	99.38	81.86	174.39	76.57
175.9886	-38.7077	99.44	81.22	174.42	75.92
175.9909	-38.7077	99.50	80.59	174.46	75.28
175.9932	-38.7077	99.57	79.97	174.49	74.65
175.9956	-38.7077	99.64	79.36	174.53	74.03
175.9979	-38.7077	99.71	78.76	174.57	73.43
176.0002	-38.7077	99.78	78.17	174.62	72.83
176.0025	-38.7077	99.86	77.60	174.66	72.24
176.0048	-38.7077	99.95	77.03	174.71	71.66
176.0072	-38.7077	100.03	76.47	174.76	71.09
176.0095	-38.7077	100.12	75.93	174.81	70.53
176.0118	-38.7077	100.22	75.39	174.86	69.98
176.0141	-38.7077	100.31	74.87	174.92	69.45
176.0165	-38.7077	100.42	74.36	174.98	68.92
176.0188	-38.7077	100.52	73.86	175.04	68.41
176.0211	-38.7077	100.63	73.37	175.10	67.90
176.0234	-38.7077	100.74	72.89	175.17	67.41
176.0258	-38.7077	100.85	72.43	175.24	66.93
176.0281	-38.7077	100.97	71.97	175.31	66.46
176.0304	-38.7077	101.09	71.53	175.38	66.00
176.0327	-38.7077	101.22	71.10	175.46	65.56
176.0351	-38.7077	101.35	70.69	175.54	65.13
176.0374	-38.7077	101.48	70.29	175.63	64.71
176.0397	-38.7077	101.61	69.90	175.72	64.30
176.0420	-38.7077	101.75	69.52	175.81	63.91
176.0443	-38.7077	101.90	69.15	175.91	63.52
176.0467	-38.7077	102.04	68.80	176.02	63.16
176.0490	-38.7077	102.19	68.46	176.13	62.80
176.0513	-38.7077	102.34	68.14	176.25	62.46
176.0536	-38.7077	102.50	67.83	176.38	62.13
176.0560	-38.7077	102.66	67.53	176.51	61.82
176.0583	-38.7077	102.82	67.24	176.66	61.52
176.0606	-38.7077	102.99	66.97	176.81	61.24
176.0629	-38.7077	103.16	66.71	176.98	60.97
176.0653	-38.7077	103.33	66.47	177.16	60.71
176.0676	-38.7077	103.50	66.24	177.35	60.48
176.0699	-38.7077	103.68	66.02	177.55	60.25
176.0722	-38.7077	103.86	65.81	177.77	60.04
176.0745	-38.7077	104.04	65.62	177.99	59.85
176.0769	-38.7077	104.22	65.43	178.23	59.67
176.0792	-38.7077	104.41	65.26	178.49	59.51
176.0815	-38.7077	104.59	65.10	178.75	59.37
176.0838	-38.7077	104.77	64.95	179.03	59.24
176.0862	-38.7077	104.94	64.81	179.32	59.13
176.0885	-38.7077	105.11	64.68	179.62	59.04
176.0908	-38.7077	105.27	64.55	179.93	58.97
176.0931	-38.7077	105.41	64.44	180.25	58.91
176.0955	-38.7077	105.55	64.33	180.58	58.88
176.0978	-38.7077	105.66	64.23	180.91	58.87
176.1001	-38.7077	105.75	64.14	181.24	58.89
176.1024	-38.7077	105.80	64.06	181.57	58.94
176.1047	-38.7077	105.82	63.98	181.89	59.02
176.1071	-38.7077	105.79	63.91	182.21	59.14
176.1094	-38.7077	105.72	63.85	182.52	59.30
176.1117	-38.7077	105.59	63.79	182.82	59.49
176.1140	-38.7077	105.42	63.72	183.11	59.73
176.1164	-38.7077	105.20	63.64	183.39	60.00
176.1187	-38.7077	104.95	63.55	183.66	60.30
176.1210	-38.7077	104.67	63.43	183.91	60.62
176.1233	-38.7077	104.39	63.30	184.13	60.97
176.1257	-38.7077	104.12	63.19	184.31	61.34
176.1280	-38.7077	103.88	63.18	184.42	61.73
176.1303	-38.7077	103.70	63.40	184.41	62.15
176.1326	-38.7077	103.59	63.93	184.27	62.63
176.1349	-38.7077	103.54	64.72	184.01	63.16
176.1373	-38.7077	103.52	65.66	183.68	63.72
176.1396	-38.7077	103.51	66.65	183.32	64.32
176.1419	-38.7077	103.50	67.64	182.96	64.94
176.1442	-38.7077	103.49	68.59	182.61	65.58
176.1466	-38.7077	103.48	69.53	182.27	66.23
176.1489	-38.7077	103.46	70.43	181.95	66.90
176.1512	-38.7077	103.43	71.32	181.64	67.58
176.1535	-38.7077	103.41	72.19	181.34	68.27
176.1559	-38.7077	103.38	73.05	181.07	68.97
176.1582	-38.7077	103.34	73.90	180.80	69.68
176.1605	-38.7077	103.31	74.74	180.55	70.40
176.1628	-38.7077	103.28	75.58	180.31	71.13
176.1652	-38.7077	103.24	76.41	180.08	71.87
176.1675	-38.7077	103.21	77.24	179.86	72.62
176.1698	-38.7077	103.18	78.08	179.66	73.38
176.1721	-38.7077	103.14	78.91	179.46	74.14
176.1744	-38.7077	103.11	79.75	179.28	74.91
176.1768	-38.7077	103.08	80.58	179.11	75.69
176.1791	-38.7077	103.05	81.42	178.95	76.48
176.1814	-38.7077	103.02	82.27	178.80	77.28
176.1837	-38.7077	102.99	83.11	178.65	78.08
176.1861	-38.7077	102.96	83.96	178.52	78.89
176.1884	-38.7077	102.94	84.82	178.40	79.71
176.1907	-38.7077	102.91	85.67	178.29	80.53
176.1930	-38.7077	102.89	86.54	178.19	81.37
176.1954	-38.7077	102.86	87.40	178.09	82.20
176.1977	-38.7077	102.84	88.28	178.00	83.05
176.2000	-38.7077	102.82	89.15	177.93	83.90
175.9700	-38.7061	98.99	85.97	174.16	80.73
175.9723	-38.7061	99.03	85.26	174.18	80.02
175.9746	-38.7061	99.07	84.56	174.20	79.31
175.9770	-38.7061	99.11	83.87	174.22	78.61
175.9793	-38.7061	99.16	83.19	174.24	77.93
175.9816	-38.7061	99.20	82.51	174.27	77.24
175.9839	-38.7061	99.26	81.85	174.29	76.57
175.9863	-38.7061	99.31	81.19	174.32	75.91
175.9886	-38.7061	99.37	80.55	174.35	75.26
175.9909	-38.7061	99.43	79.91	174.39	74.61
175.9932	-38.7061	99.50	79.29	174.42	73.98
175.9956	-38.7061	99.57	78.67	174.46	73.35
175.9979	-38.7061	99.64	78.07	174.50	72.74
176.0002	-38.7061	99.72	77.47	174.55	72.13
176.0025	-38.7061	99.80	76.89	174.59	71.54
176.0048	-38.7061	99.88	76.32	174.64	70.95
176.0072	-38.7061	99.97	75.75	174.69	70.38
176.0095	-38.7061	100.06	75.20	174.74	69.81
176.0118	-38.7061	100.16	74.66	174.79	69.26
176.0141	-38.7061	100.26	74.14	174.85	68.72
176.0165	-38.7061	100.36	73.62	174.91	68.18
176.0188	-38.7061	100.47	73.11	174.97	67.66
176.0211	-38.7061	100.58	72.62	175.03	67.15
176.0234	-38.7061	100.69	72.14	175.10	66.66
176.0258	-38.7061	100.81	71.67	175.17	66.17
176.0281	-38.7061	100.93	71.21	175.24	65.69
176.0304	-38.7061	101.05	70.76	175.31	65.23
176.0327	-38.7061	101.18	70.33	175.39	64.78
176.0351	-38.7061	101.31	69.91	175.47	64.34
176.0374	-38.7061	101.45	69.50	175.55	63.92
176.0397	-38.7061	101.59	69.11	175.64	63.50
176.0420	-38.7061	101.73	68.72	175.73	63.10
176.0443	-38.7061	101.88	68.35	175.83	62.71
176.0467	-38.7061	102.03	68.00	175.94	62.34
176.0490	-38.7061	102.18	67.65	176.05	61.98
176.0513	-38.7061	102.34	67.32	176.17	61.63
176.0536	-38.7061	102.50	67.01	176.30	61.30
176.0560	-38.7061	102.67	66.70	176.43	60.98
176.0583	-38.7061	102.83	66.41	176.58	60.67
176.0606	-38.7061	103.01	66.14	176.74	60.38
176.0629	-38.7061	103.19	65.88	176.91	60.11
176.0653	-38.7061	103.37	65.63	177.09	59.84
176.0676	-38.7061	103.55	65.39	177.29	59.60
176.0699	-38.7061	103.74	65.17	177.50	59.37
176.0722	-38.7061	103.93	64.96	177.72	59.15
176.0745	-38.7061	104.12	64.76	177.96	58.95
176.0769	-38.7061	104.32	64.58	178.21	58.77
176.0792	-38.7061	104.52	64.40	178.48	58.60
176.0815	-38.7061	104.71	64.24	178.76	58.45
176.0838	-38.7061	104.91	64.08	179.05	58.31
176.0862	-38.7061	105.10	63.94	179.36	58.20
176.0885	-38.7061	105.29	63.80	179.68	58.09
176.0908	-38.7061	105.47	63.67	180.02	58.01
176.0931	-38.7061	105.64	63.55	180.36	57.94
176.0955	-38.7061	105.79	63.44	180.71	57.90
176.0978	-38.7061	105.93	63.33	181.07	57.88
176.1001	-38.7061	106.03	63.23	181.43	57.88
176.1024	-38.7061	106.11	63.14	181.79	57.92
176.1047	-38.7061	106.14	63.06	182.14	57.99
176.1071	-38.7061	106.12	62.99	182.49	58.11
176.1094	-38.7061	106.04	62.93	182.82	58.27
176.1117	-38.7061	105.89	62.88	183.14	58.47
176.1140	-38.7061	105.69	62.84	183.45	58.72
176.1164	-38.7061	105.44	62.80	183.74	59.01
176.1187	-38.7061	105.14	62.76	184.01	59.34
176.1210	-38.7061	104.83	62.73	184.25	59.70
176.1233	-38.7061	104.51	62.72	184.45	60.08
176.1257	-38.7061	104.22	62.76	184.59	60.49
176.1280	-38.7061	103.97	62.92	184.64	60.92
176.1303	-38.7061	103.79	63.24	184.59	61.38
176.1326	-38.7061	103.66	63.76	184.42	61.87
176.1349	-38.7061	103.59	64.45	184.16	62.40
176.1373	-38.7061	103.55	65.27	183.84	62.97
176.1396	-38.7061	103.54	66.16	183.48	63.56
176.1419	-38.7061	103.52	67.07	183.11	64.18
176.1442	-38.7061	103.51	67.98	182.75	64.83
176.1466	-38.7061	103.49	68.88	182.39	65.48
176.1489	-38.7061	103.47	69.77	182.05	66.16
176.1512	-38.7061	103.44	70.65	181.73	66.84
176.1535	-38.7061	103.41	71.52	181.42	67.54
176.1559	-38.7061	103.38	72.37	181.13	68.25
176.1582	-38.7061	103.35	73.23	180.85	68.97
176.1605	-38.7061	103.32	74.07	180.58	69.70
176.1628	-38.7061	103.28	74.92	180.33	70.44
176.1652	-38.7061	103.25	75.76	180.09	71.19
176.1675	-38.7061	103.21	76.60	179.86	71.95
176.1698	-38.7061	103.18	77.44	179.65	72.71
176.1721	-38.7061	103.14	78.28	179.44	73.48
176.1744	-38.7061	103.11	79.12	179.25	74.26
176.1768	-38.7061	103.08	79.96	179.07	75.05
176.1791	-38.7061	103.05	80.81	178.91	75.85
176.1814	-38.7061	103.02	81.66	178.75	76.65
176.1837	-38.7061	102.99	82.51	178.61	77.46
176.1861	-38.7061	102.96	83.37	178.47	78.28
176.1884	-38.7061	102.93	84.23	178.35	79.11
176.1907	-38.7061	102.91	85.10	178.23	79.94
176.1930	-38.7061	102.88	85.97	178.13	80.78
176.1954	-38.7061	102.86	86.84	178.03	81.63
176.1977	-38.7061	102.84	87.72	177.95	82.48
176.2000	-38.7061	102.81	88.60	177.87	83.34
175.9700	-38.7044	98.92	85.35	174.10	80.12
175.9723	-38.7044	98.96	84.64	174.11	79.40
175.9746	-38.7044	98.99	83.93	174.13	78.69
175.9770	-38.7044	99.04	83.23	174.15	77.99
175.9793	-38.7044	99.08	82.54	174.17	77.29
175.9816	-38.7044	99.13	81.86	174.20	76.60
175.9839	-38.7044	99.18	81.19	174.22	75.93
175.9863	-38.7044	99.24	80.53	174.25	75.26
175.9886	-38.7044	99.30	79.88	174.28	74.60
175.9909	-38.7044	99.36	79.24	174.32	73.95
175.9932	-38.7044	99.42	78.61	174.35	73.31
175.9956	-38.7044	99.49	77.99	174.39	72.68
175.9979	-38.7044	99.57	77.38	174.43	72.05
176.0002	-38.7044	99.65	76.78	174.47	71.44
176.0025	-38.7044	99.73	76.19	174.52	70.84
176.0048	-38.7044	99.81	75.61	174.57	70.25
176.0072	-38.7044	99.90	75.04	174.62	69.67
176.0095	-38.7044	100.00	74.49	174.67	69.10
176.0118	-38.7044	100.09	73.94	174.72	68.54
176.0141	-38.7044	100.19	73.41	174.78	67.99
176.0165	-38.7044	100.30	72.88	174.83	67.45
176.0188	-38.7044	100.41	72.37	174.89	66.93
176.0211	-38.7044	100.52	71.87	174.96	66.41
176.0234	-38.7044	100.64	71.39	175.02	65.91
176.0258	-38.7044	100.76	70.91	175.09	65.41
176.0281	-38.7044	100.88	70.45	175.16	64.93
176.0304	-38.7044	101.01	70.00	175.23	64.46
176.0327	-38.7044	101.14	69.56	175.31	64.01
176.0351	-38.7044	101.28	69.13	175.39	63.56
176.0374	-38.7044	101.42	68.72	175.47	63.13
176.0397	-38.7044	101.56	68.32	175.56	62.71
176.0420	-38.7044	101.71	67.93	175.65	62.30
176.0443	-38.7044	101.86	67.56	175.75	61.91
176.0467	-38.7044	102.01	67.19	175.85	61.52
176.0490	-38.7044	102.17	66.85	175.96	61.16
176.0513	-38.7044	102.33	66.51	176.08	60.80
176.0536	-38.7044	102.50	66.19	176.21	60.46
176.0560	-38.7044	102.67	65.88	176.35	60.14
176.0583	-38.7044	102.85	65.59	176.50	59.82
176.0606	-38.7044	103.03	65.31	176.66	59.53
176.0629	-38.7044	103.21	65.04	176.83	59.24
176.0653	-38.7044	103.40	64.79	177.02	58.98
176.0676	-38.7044	103.60	64.55	177.22	58.72
176.0699	-38.7044	103.80	64.33	177.43	58.49
176.0722	-38.7044	104.00	64.11	177.67	58.26
176.0745	-38.7044	104.21	63.91	177.91	58.06
176.0769	-38.7044	104.42	63.72	178.18	57.87
176.0792	-38.7044	104.63	63.55	178.46	57.69
176.0815	-38.7044	104.84	63.38	178.76	57.53
176.0838	-38.7044	105.05	63.22	179.07	57.39
176.0862	-38.7044	105.27	63.07	179.40	57.26
176.0885	-38.7044	105.48	62.93	179.74	57.14
176.0908	-38.7044	105.68	62.79	180.10	57.05
176.0931	-38.7044	105.87	62.66	180.47	56.97
176.0955	-38.7044	106.06	62.54	180.85	56.91
176.0978	-38.7044	106.22	62.42	181.24	56.87
176.1001	-38.7044	106.36	62.31	181.63	56.86
176.1024	-38.7044	106.46	62.21	182.03	56.88
176.1047	-38.7044	106.51	62.12	182.41	56.94
176.1071	-38.7044	106.50	62.05	182.79	57.05
176.1094	-38.7044	106.41	61.99	183.15	57.21
176.1117	-38.7044	106.25	61.95	183.50	57.42
176.1140	-38.7044	106.01	61.93	183.82	57.69
176.1164	-38.7044	105.70	61.91	184.13	58.00
176.1187	-38.7044	105.35	61.91	184.42	58.36
176.1210	-38.7044	104.96	61.93	184.68	58.75
176.1233	-38.7044	104.59	61.99	184.89	59.16
176.1257	-38.7044	104.25	62.12	185.02	59.60
176.1280	-38.7044	103.98	62.36	185.04	60.06
176.1303	-38.7044	103.78	62.74	184.94	60.55
176.1326	-38.7044	103.65	63.29	184.73	61.07
176.1349	-38.7044	103.59	63.97	184.43	61.61
176.1373	-38.7044	103.55	64.75	184.07	62.19
176.1396	-38.7044	103.54	65.59	183.69	62.79
176.1419	-38.7044	103.53	66.46	183.29	63.42
176.1442	-38.7044	103.51	67.35	182.90	64.07
176.1466	-38.7044	103.50	68.23	182.52	64.73
176.1489	-38.7044	103.47	69.11	182.16	65.41
176.1512	-38.7044	103.45	69.99	181.82	66.11
176.1535	-38.7044	103.42	70.85	181.49	66.82
176.1559	-38.7044	103.39	71.71	181.18	67.54
176.1582	-38.7044	103.35	72.57	180.88	68.27
176.1605	-38.7044	103.32	73.42	180.60	69.01
176.1628	-38.7044	103.28	74.27	180.34	69.76
176.1652	-38.7044	103.24	75.12	180.09	70.51
176.1675	-38.7044	103.21	75.96	179.85	71.28
176.1698	-38.7044	103.17	76.81	179.63	72.05
176.1721	-38.7044	103.14	77.65	179.41	72.83
176.1744	-38.7044	103.11	78.50	179.22	73.62
176.1768	-38.7044	103.07	79.35	179.03	74.42
176.1791	-38.7044	103.04	80.20	178.86	75.22
176.1814	-38.7044	103.01	81.06	178.70	76.03
176.1837	-38.7044	102.98	81.92	178.55	76.85
176.1861	-38.7044	102.96	82.78	178.41	77.68
176.1884	-38.7044	102.93	83.65	178.28	78.51
176.1907	-38.7044	102.90	84.53	178.17	79.35
176.1930	-38.7044	102.88	85.40	178.06	80.20
176.1954	-38.7044	102.85	86.28	177.97	81.05
176.1977	-38.7044	102.83	87.17	177.88	81.91
176.2000	-38.7044	102.81	88.06	177.80	82.78
175.9700	-38.7028	98.85	84.74	174.03	79.52
175.9723	-38.7028	98.88	84.02	174.04	78.79
175.9746	-38.7028	98.92	83.31	174.06	78.07
175.9770	-38.7028	98.96	82.60	174.08	77.36
175.9793	-38.7028	99.01	81.91	174.10	76.66
175.9816	-38.7028	99.05	81.22	174.12	75.97
175.9839	-38.7028	99.11	80.55	174.15	75.29
175.9863	-38.7028	99.16	79.88	174.18	74.61
175.9886	-38.7028	99.22	79.22	174.21	73.95
175.9909	-38.7028	99.28	78.57	174.24	73.29
175.9932	-38.7028	99.35	77.94	174.28	72.64
175.9956	-38.7028	99.42	77.31	174.32	72.00
175.9979	-38.7028	99.49	76.69	174.36	71.38
176.0002	-38.7028	99.57	76.09	174.40	70.76
176.0025	-38.7028	99.65	75.49	174.44	70.15
176.0048	-38.7028	99.74	74.91	174.49	69.55
176.0072	-38.7028	99.83	74.33	174.54	68.97
176.0095	-38.7028	99.93	73.77	174.59	68.39
176.0118	-38.7028	100.03	73.22	174.64	67.82
176.0141	-38.7028	100.13	72.68	174.70	67.27
176.0165	-38.7028	100.24	72.15	174.76	66.72
176.0188	-38.7028	100.35	71.64	174.82	66.19
176.0211	-38.7028	100.46	71.13	174.88	65.67
176.0234	-38.7028	100.58	70.64	174.94	65.16
176.0258	-38.7028	100.70	70.16	175.01	64.66
176.0281	-38.7028	100.83	69.69	175.08	64.17
176.0304	-38.7028	100.96	69.23	175.15	63.70
176.0327	-38.7028	101.10	68.79	175.23	63.23
176.0351	-38.7028	101.24	68.36	175.30	62.78
176.0374	-38.7028	101.38	67.94	175.39	62.34
176.0397	-38.7028	101.53	67.53	175.47	61.92
176.0420	-38.7028	101.68	67.14	175.56	61.50
176.0443	-38.7028	101.83	66.76	175.66	61.10
176.0467	-38.7028	101.99	66.39	175.76	60.71
176.0490	-38.7028	102.15	66.04	175.87	60.34
176.0513	-38.7028	102.32	65.70	175.99	59.98
176.0536	-38.7028	102.49	65.38	176.12	59.63
176.0560	-38.7028	102.67	65.06	176.25	59.30
176.0583	-38.7028	102.85	64.77	176.40	58.98
176.0606	-38.7028	103.04	64.48	176.56	58.67
176.0629	-38.7028	103.24	64.21	176.74	58.38
176.0653	-38.7028	103.44	63.96	176.93	58.11
176.0676	-38.7028	103.64	63.71	177.14	57.85
176.0699	-38.7028	103.85	63.48	177.36	57.60
176.0722	-38.7028	104.07	63.27	177.60	57.38
176.0745	-38.7028	104.29	63.06	177.86	57.16
176.0769	-38.7028	104.51	62.87	178.14	56.96
176.0792	-38.7028	104.74	62.69	178.43	56.78
176.0815	-38.7028	104.97	62.52	178.75	56.61
176.0838	-38.7028	105.21	62.36	179.08	56.45
176.0862	-38.7028	105.44	62.20	179.43	56.31
176.0885	-38.7028	105.67	62.05	179.80	56.19
176.0908	-38.7028	105.90	61.91	180.18	56.08
176.0931	-38.7028	106.13	61.77	180.58	55.99
176.0955	-38.7028	106.35	61.64	181.00	55.91
176.0978	-38.7028	106.55	61.51	181.42	55.85
176.1001	-38.7028	106.72	61.39	181.85	55.82
176.1024	-38.7028	106.86	61.27	182.29	55.82
176.1047	-38.7028	106.94	61.17	182.71	55.86
176.1071	-38.7028	106.95	61.09	183.13	55.95
176.1094	-38.7028	106.86	61.03	183.52	56.10
176.1117	-38.7028	106.67	61.00	183.90	56.33
176.1140	-38.7028	106.38	60.98	184.25	56.61
176.1164	-38.7028	106.00	60.98	184.59	56.96
176.1187	-38.7028	105.56	61.00	184.92	57.35
176.1210	-38.7028	105.08	61.03	185.22	57.78
176.1233	-38.7028	104.60	61.11	185.46	58.23
176.1257	-38.7028	104.19	61.28	185.61	58.69
176.1280	-38.7028	103.87	61.57	185.62	59.18
176.1303	-38.7028	103.67	62.01	185.47	59.70
176.1326	-38.7028	103.56	62.60	185.19	60.23
176.1349	-38.7028	103.52	63.31	184.81	60.80
176.1373	-38.7028	103.51	64.11	184.38	61.39
176.1396	-38.7028	103.52	64.95	183.94	62.01
176.1419	-38.7028	103.52	65.82	183.49	62.65
176.1442	-38.7028	103.51	66.70	183.07	63.31
176.1466	-38.7028	103.50	67.58	182.66	63.98
176.1489	-38.7028	103.48	68.46	182.27	64.68
176.1512	-38.7028	103.45	69.33	181.90	65.38
176.1535	-38.7028	103.42	70.20	181.55	66.10
176.1559	-38.7028	103.39	71.06	181.22	66.83
176.1582	-38.7028	103.35	71.92	180.91	67.57
176.1605	-38.7028	103.31	72.78	180.62	68.32
176.1628	-38.7028	103.28	73.63	180.34	69.08
176.1652	-38.7028	103.24	74.48	180.08	69.85
176.1675	-38.7028	103.20	75.33	179.83	70.62
176.1698	-38.7028	103.17	76.19	179.60	71.40
176.1721	-38.7028	103.13	77.04	179.38	72.19
176.1744	-38.7028	103.10	77.89	179.17	72.98
176.1768	-38.7028	103.07	78.75	178.98	73.79
176.1791	-38.7028	103.04	79.61	178.80	74.60
176.1814	-38.7028	103.01	80.47	178.63	75.42
176.1837	-38.7028	102.98	81.34	178.48	76.24
176.1861	-38.7028	102.95	82.21	178.34	77.08
176.1884	-38.7028	102.92	83.08	178.21	77.92
176.1907	-38.7028	102.90	83.96	178.09	78.77
176.1930	-38.7028	102.87	84.85	177.99	79.62
176.1954	-38.7028	102.85	85.74	177.89	80.49
176.1977	-38.7028	102.83	86.63	177.81	81.36
176.2000	-38.7028	102.80	87.53	177.73	82.23
175.9700	-38.7012	98.77	84.13	173.96	78.92
175.9723	-38.7012	98.80	83.40	173.97	78.19
175.9746	-38.7012	98.84	82.69	173.99	77.46
175.9770	-38.7012	98.88	81.98	174.01	76.75
175.9793	-38.7012	98.93	81.28	174.03	76.04
175.9816	-38.7012	98.97	80.58	174.05	75.34
175.9839	-38.7012	99.03	79.90	174.07	74.65
175.9863	-38.7012	99.08	79.23	174.10	73.97
175.9886	-38.7012	99.14	78.56	174.13	73.30
175.9909	-38.7012	99.20	77.91	174.17	72.63
175.9932	-38.7012	99.27	77.27	174.20	71.98
175.9956	-38.7012	99.34	76.63	174.24	71.34
175.9979	-38.7012	99.41	76.01	174.28	70.70
176.0002	-38.7012	99.49	75.40	174.32	70.08
176.0025	-38.7012	99.58	74.80	174.37	69.46
176.0048	-38.7012	99.66	74.21	174.41	68.86
176.0072	-38.7012	99.76	73.63	174.46	68.27
176.0095	-38.7012	99.85	73.06	174.51	67.68
176.0118	-38.7012	99.95	72.50	174.57	67.11
176.0141	-38.7012	100.06	71.96	174.62	66.55
176.0165	-38.7012	100.17	71.42	174.68	66.00
176.0188	-38.7012	100.28	70.90	174.74	65.46
176.0211	-38.7012	100.40	70.39	174.80	64.93
176.0234	-38.7012	100.52	69.89	174.86	64.42
176.0258	-38.7012	100.65	69.41	174.93	63.91
176.0281	-38.7012	100.78	68.93	175.00	63.42
176.0304	-38.7012	100.91	68.47	175.07	62.94
176.0327	-38.7012	101.05	68.02	175.14	62.47
176.0351	-38.7012	101.19	67.59	175.22	62.01
176.0374	-38.7012	101.34	67.16	175.30	61.56
176.0397	-38.7012	101.49	66.75	175.38	61.13
176.0420	-38.7012	101.64	66.35	175.47	60.71
176.0443	-38.7012	101.80	65.97	175.56	60.30
176.0467	-38.7012	101.96	65.60	175.66	59.90
176.0490	-38.7012	102.13	65.24	175.77	59.52
176.0513	-38.7012	102.31	64.89	175.89	59.15
176.0536	-38.7012	102.48	64.56	176.01	58.80
176.0560	-38.7012	102.67	64.25	176.15	58.46
176.0583	-38.7012	102.86	63.94	176.30	58.13
176.0606	-38.7012	103.05	63.65	176.46	57.82
176.0629	-38.7012	103.26	63.38	176.64	57.52
176.0653	-38.7012	103.47	63.12	176.83	57.24
176.0676	-38.7012	103.68	62.88	177.04	56.98
176.0699	-38.7012	103.90	62.64	177.27	56.72
176.0722	-38.7012	104.13	62.42	177.52	56.49
176.0745	-38.7012	104.37	62.22	177.79	56.27
176.0769	-38.7012	104.61	62.02	178.08	56.06
176.0792	-38.7012	104.86	61.84	178.39	55.87
176.0815	-38.7012	105.11	61.66	178.72	55.69
176.0838	-38.7012	105.36	61.50	179.08	55.52
176.0862	-38.7012	105.62	61.34	179.45	55.37
176.0885	-38.7012	105.88	61.18	179.84	55.23
176.0908	-38.7012	106.14	61.03	180.26	55.11
176.0931	-38.7012	106.40	60.89	180.69	55.00
176.0955	-38.7012	106.66	60.74	181.15	54.90
176.0978	-38.7012	106.90	60.59	181.61	54.81
176.1001	-38.7012	107.13	60.45	182.09	54.75
176.1024	-38.7012	107.32	60.31	182.57	54.72
176.1047	-38.7012	107.45	60.19	183.05	54.73
176.1071	-38.7012	107.49	60.09	183.51	54.80
176.1094	-38.7012	107.41	60.03	183.95	54.95
176.1117	-38.7012	107.20	60.00	184.35	55.18
176.1140	-38.7012	106.84	59.99	184.74	55.50
176.1164	-38.7012	106.36	60.01	185.11	55.88
176.1187	-38.7012	105.78	60.02	185.49	56.32
176.1210	-38.7012	105.16	60.04	185.87	56.79
176.1233	-38.7012	104.53	60.10	186.20	57.28
176.1257	-38.7012	103.99	60.24	186.42	57.78
176.1280	-38.7012	103.60	60.55	186.43	58.30
176.1303	-38.7012	103.41	61.06	186.21	58.83
176.1326	-38.7012	103.36	61.74	185.80	59.39
176.1349	-38.7012	103.39	62.53	185.29	59.97
176.1373	-38.7012	103.44	63.37	184.75	60.58
176.1396	-38.7012	103.47	64.25	184.22	61.22
176.1419	-38.7012	103.50	65.14	183.71	61.87
176.1442	-38.7012	103.50	66.03	183.24	62.54
176.1466	-38.7012	103.49	66.92	182.79	63.23
176.1489	-38.7012	103.48	67.80	182.37	63.94
176.1512	-38.7012	103.45	68.68	181.98	64.66
176.1535	-38.7012	103.42	69.55	181.61	65.39
176.1559	-38.7012	103.38	70.42	181.26	66.13
176.1582	-38.7012	103.35	71.28	180.93	66.88
176.1605	-38.7012	103.31	72.14	180.63	67.64
176.1628	-38.7012	103.27	73.00	180.33	68.41
176.1652	-38.7012	103.23	73.86	180.06	69.18
176.1675	-38.7012	103.20	74.72	179.80	69.97
176.1698	-38.7012	103.16	75.58	179.55	70.76
176.1721	-38.7012	103.13	76.43	179.32	71.55
176.1744	-38.7012	103.09	77.29	179.11	72.36
176.1768	-38.7012	103.06	78.16	178.91	73.17
176.1791	-38.7012	103.03	79.02	178.73	73.98
176.1814	-38.7012	103.00	79.89	178.55	74.81
176.1837	-38.7012	102.97	80.76	178.40	75.64
176.1861	-38.7012	102.94	81.64	178.26	76.49
176.1884	-38.7012	102.91	82.52	178.13	77.34
176.1907	-38.7012	102.89	83.41	178.01	78.19
176.1930	-38.7012	102.86	84.30	177.91	79.06
176.1954	-38.7012	102.84	85.20	177.81	79.93
176.1977	-38.7012	102.82	86.10	177.73	80.81
176.2000	-38.7012	102.80	87.00	177.65	81.69
175.9700	-38.6996	98.69	83.53	173.89	78.33
175.9723	-38.6996	98.72	82.80	173.90	77.59
