station, lon_dec, lat_dec, z1, z2
WT106a, 420809.36874331767, 5723210.026575915, 218.73000000000002, -183.95
WT107a, 420288.4945273645, 5721501.324470579, 351.66, 145.23000000000002
WT108a, 421368.47555501387, 5727676.850078493, -57.420000000000016, -233.26000000000005
WT111a, 420854.20343966363, 5720347.894008017, 353.15, 80.03999999999996
WT112a, 420920.08427514497, 5719038.998017163, 355.33, -316.77000000000004
WT113a, 422843.1366847564, 5728714.417067788, -10.040000000000077, -83.31000000000006
WT114a, 420979.2672219987, 5724812.899682647, 200.34000000000003, -53.95999999999998
WT115a, 421004.3574520075, 5723666.745827169, 190.40000000000003, -571.53
WT116a, 422167.8100275588, 5726630.387563543, -89.54000000000002, -189.01
WT117b, 421128.3386349576, 5721813.970223306, 348.87, 33.65999999999997
WT118a, 420718.90333981003, 5726678.742099915, -32.39999999999998, -73.94999999999999
WT119a, 421187.5940438743, 5721021.948087246, 356.84000000000003, 51.24000000000001
WT120a, 421714.97318336123, 5725938.239801815, -42.35999999999996, -56.96999999999997
WT122a, 421401.8809422552, 5722582.084536816, 261.16999999999996, -246.54000000000002
WT125a, 421623.0462227682, 5720056.174809831, 355.4, 83.14999999999998
WT126a, 421766.6902898994, 5722365.265109949, 287.81000000000006, 263.21000000000004
WT127a, 421913.3165230606, 5721264.910661163, 320.77, -355.25999999999993
WT128a, 422029.1053008395, 5719310.050928636, 391.95, -192.69000000000005
WT129a, 422105.65977138525, 5725564.401011632, -55.20999999999998, -1008.45
WT130a, 421834.9097499251, 5723273.843341718, 244.56999999999996, -179.4000000000001
WT132a, 422376.8987121679, 5720673.258980552, -74.97999999999996, -309.12999999999994
WT132b, 422376.8900764276, 5720674.146721093, 235.15999999999997, -90.87
WT133a, 422496.6781254568, 5722030.795265727, 311.16, -282.41
WT134a, 427951.98631463083, 5718763.704039935, 138.64, -111.06000000000006
WT135a, 422623.72005048394, 5723119.941555203, 130.78999999999996, -71.56000000000006
WT136a, 423021.10183071997, 5712316.043133467, -7.159999999999968, -865.5200000000001
WT138a, 422596.8311825538, 5718857.573287847, 352.23, -13.159999999999968
WT140a, 422418.10218355595, 5723901.892106288, 26.41999999999996, -499.33000000000004
WT141a, 420525.69168211985, 5716179.803430303, 334.61, 318.58000000000004
WT142a, 423725.81663936307, 5719745.398098056, 200.17000000000002, -265.17
WT143a, 423528.8597195213, 5713977.965759912, 145.12, -252.21000000000004
WT145a, 422882.8184686472, 5726009.076126175, -114.98000000000002, -444.48999999999995
WT146a, 423907.5269735019, 5727315.213078755, -26.839999999999975, -39.31
WT148a, 427421.6736240526, 5724764.926627617, -105.83999999999997, -122.63
WT149a, 420176.39915136725, 5712929.594558892, -71.35000000000002, -734.37
WT150a, 424980.07081151183, 5726288.2752668755, -64.54000000000002, -94.39000000000004
WT150b, 424981.5270303041, 5726290.841385427, -61.00999999999999, -83.45999999999998
WT151a, 423486.39322065504, 5722666.477034804, 143.96000000000004, 130.73000000000002
WT152a, 423247.55588382547, 5724243.169569157, -53.25, -471.91
WT153b, 423428.2326021997, 5725102.200792279, -147.61, -722.73
WT154a, 423677.7589645707, 5721131.271417958, 227.10999999999999, -332.53
WT155a, 423923.44012065954, 5718820.620769076, 385.97, -122.24000000000001
WT156a, 423201.17699058115, 5716177.96232528, 249.14000000000001, 61.30000000000001
WT159a, 423256.27660464094, 5717834.8459310075, 433.76, -109.82999999999998
WT160a, 423866.97942687076, 5722204.010516368, 325.1, 16.16999999999996
WT162a, 413560.31726001267, 5721790.430151504, 138.59000000000003, 126.66000000000003
WT163a, 424309.6848664423, 5723317.990471925, -23.889999999999986, -563.27
WT164a, 423903.1171004619, 5724120.263904811, -47.81999999999999, -350.88999999999993
WT165a, 424230.12776391394, 5722785.76712363, 16.010000000000048, -751.8499999999999
WT166a, 423564.6035377362, 5717176.26690349, 437.96, 23.44999999999999
WT167a, 423609.8842305107, 5721431.149195713, 232.92000000000004, -69.4799999999999
WT168a, 424494.97024128016, 5718281.706796082, 320.52, -126.61000000000001
WT169a, 412402.49430088105, 5723753.276927474, 78.80000000000007, 66.74000000000007
WT170b, 426311.3839298633, 5713571.611112379, 151.65999999999997, -126.62
WT171a, 426750.0943166437, 5719387.542448893, 221.56, -139.51
WT172a, 424332.7772620077, 5724868.444265495, -108.31, -568.03
WT174a, 424564.1327098042, 5720857.039800421, 9.509999999999934, -105.5200000000001
WT175a, 425190.47243384476, 5722548.231796349, -8.819999999999993, -576.29
WT177a, 424817.7259083348, 5722009.266805085, 34.97999999999996, -912.1800000000001
WT178a, 421128.1781354565, 5711767.578086023, -59.54000000000002, -770.6100000000001
WT179a, 425105.7156394623, 5724960.29053219, -88.51999999999998, -336.23
WT180a, 424726.414675673, 5720156.640818603, 172.77999999999997, -284.36
WT181a, 428850.6952731432, 5721478.034163428, 115.19, -570.8900000000001
WT182a, 424553.568309789, 5711941.627425498, 23.879999999999995, -727.9599999999999
WT183a, 425087.68617525534, 5723197.369954718, -40.48999999999995, -762.98
WT184a, 425022.44574075245, 5721293.171024469, 74.49000000000007, -83.30999999999995
WT185a, 425033.4560134463, 5718834.572991657, 204.64, -324.24
WT186a, 425824.0478431606, 5722168.832189021, -11.310000000000002, -707.3700000000001
WT188a, 426900.6761508346, 5725701.584413176, -158.79000000000002, -185.82000000000005
WT189a, 425787.6080541087, 5724142.321237523, -83.99000000000001, -559.25
WT190a, 427020.3265525048, 5723850.6028035395, -34.389999999999986, -783.42
WT191a, 425647.7252490042, 5722776.009855881, -29.069999999999993, -562.63
WT192a, 418899.91882862686, 5711697.123427247, -118.96999999999997, -430.06
WT193a, 426179.94199083233, 5720595.041650704, 115.25999999999999, -404.11999999999995
WT194a, 426099.95768412045, 5723360.947526087, -21.75999999999999, -637.55
WT195a, 426172.15786581964, 5721436.506163796, 30.659999999999968, -586.1100000000001
WT197a, 426859.2033662456, 5720174.03692909, 149.09000000000003, -106.99999999999994
WT198a, 427174.4553047843, 5722546.82054926, -44.81999999999999, -740.5900000000001
WT199a, 421964.6920775729, 5715253.1456790045, 409.37, -19.639999999999986
WT200a, 426803.35702943587, 5723123.943628385, -36.370000000000005, -591.19
WT201a, 427805.14602088474, 5720810.889608077, 216.69, -205.00999999999993
WT202a, 427887.3378246183, 5721720.416293023, 191.96, -648.58
WT204a, 429083.06552803493, 5718451.45690925, 119.55999999999995, 9.059999999999945
WT205a, 422100.84921656875, 5716615.857682192, 405.55, 28.680000000000007
WT206b, 429133.1173915716, 5720788.279993847, 223.76000000000002, 71.19999999999999
WT209a, 429993.495169697, 5715708.846274254, 1.3999999999999773, -25.970000000000027
WT210a, 428647.2462692418, 5717197.862722657, 215.46999999999997, -255.92999999999995
WT211a, 430332.2825291006, 5717380.786847238, -59.29000000000002, -113.51000000000005
WT213a, 429777.98829801806, 5722192.494022818, -82.94, -275.93999999999994
WT214a, 430675.67108536966, 5721294.3383557275, -101.78999999999996, -117.63999999999999
WT216a, 419000.0797086181, 5718038.447031355, -93.63999999999999, -103.69999999999999
WT217a, 430917.2291157072, 5719747.772536092, -117.68, -127.97000000000003
WT219a, 431413.66070008645, 5720669.710242904, -20.04000000000002, -33.900000000000034
WT221a, 430473.1359401207, 5718703.184447041, -76.64000000000004, -90.10000000000002
WT222a, 418589.09549491724, 5721752.075858509, 430.22, 334.33000000000004
WT223a, 419369.86193319806, 5722240.650206261, 428.40999999999997, 62.50999999999999
WT224a, 419982.13802490523, 5720254.074910512, 242.71, 199.06
WT225a, 416634.1454943812, 5717697.209473663, -68.46999999999997, -80.46999999999997
WT300a, 425381.6406602586, 5712619.967986909, 45.38000000000005, -342.9699999999999
WT301a, 424083.74312211503, 5712927.978684469, 12.399999999999977, -402.21000000000004
WT302a, 423150.8635117621, 5714362.086887138, 402.64, 342.74
WT303a, 423043.03901345684, 5715047.006083007, 458.70000000000005, -27.22999999999996
WT304a, 422377.90910887305, 5714218.640568461, 185.15000000000003, -702.8299999999999
WT305a, 421200.14601970225, 5713479.822965829, 72.61000000000001, -441.01000000000005
WT306a, 419638.5556917717, 5712523.987224832, -67.30000000000001, -293.30999999999995
WT307a, 422564.22878970415, 5715694.921644494, 405.25, -503.52
WT308a, 422649.3717415086, 5717351.772926376, 436.52, 128.70999999999998
WT309a, 423330.5850904356, 5718420.415943559, 415.41, 155.0
WT310a, 423196.5359737737, 5719323.26449497, 315.79999999999995, 131.64
WT311a, 421399.09714798693, 5718721.562071732, 293.72, 156.42000000000002
WT312a, 417973.2985446413, 5717434.538427296, -100.70000000000005, -113.72000000000003
WT313a, 426142.1828405375, 5720105.728214035, 156.24, -320.2799999999999
WT314a, 427831.6190256892, 5719865.943864797, 245.87, -209.92000000000007
WT315a, 427396.41374434915, 5718241.735460392, 151.40000000000003, -113.30999999999995
WT316a, 426182.50114003837, 5719020.968470108, 220.07, -432.7399999999999
WT323a, 421580.5015205168, 5714556.750536166, -37.29000000000002, -872.8000000000001
WT324a, 419350.27821473696, 5713427.115832903, -122.81, -203.31
WT325a, 420169.2162105639, 5713645.899297544, -93.33999999999997, -424.85
WT326a, 421982.8254206283, 5712320.470447573, -51.910000000000025, -844.74
WT327a, 420120.8654753441, 5714392.420882135, -122.38, -443.61
WT328a, 420791.49132952845, 5713746.447436435, -41.45999999999998, -908.1199999999999
WT329a, 418304.29735370155, 5719775.284799056, 27.230000000000018, 4.980000000000018
WT330a, 420061.8870796102, 5719381.247401743, 4.580000000000041, -35.35999999999996
WT331a, 416556.7666370071, 5724943.618714452, 179.62999999999994, -98.60000000000014
WT332a, 416934.27874846576, 5726292.619341585, 48.04000000000002, 13.980000000000018
WT333a, 417225.0159503434, 5724050.416496117, 334.27000000000004, 113.36000000000001
WT334a, 420230.5563333052, 5724269.9905079, 307.96999999999997, -79.69000000000005
WT335a, 421134.6169516915, 5724236.462009499, 352.45000000000005, -574.0699999999999
WT336a, 422973.72995811887, 5725059.878490763, -138.95, -169.20999999999998
WT337a, 424179.49810511793, 5720629.885960788, 192.88, 152.81
WT339a, 421931.1358739659, 5715740.237206888, 130.29000000000002, -551.75
WT340a, 422169.4036840069, 5715162.702919299, 413.21000000000004, -218.7199999999999
WT341a, 422173.4191462171, 5714609.400107148, 360.07, -520.78
WT500a, 417166.281414958, 5725635.034568433, 174.39999999999998, 81.88
WT501a, 416695.37487370445, 5725569.989406463, 240.09, -105.0
WT502a, 417063.4965177993, 5725051.550048052, 333.03999999999996, -58.940000000000055
WT503a, 416585.1794726154, 5725115.933413992, 247.24, -219.43999999999994
WT504a, 416715.53684101545, 5724512.788457152, 179.97000000000003, -133.64
WT505a, 418269.7753507195, 5724023.552175818, 462.81000000000006, 164.01000000000005
WT506a, 418770.4671492092, 5724575.895269118, 385.25, -424.53999999999996
WT507a, 419197.2420002198, 5724368.697779462, 393.96999999999997, -328.94
WT508a, 419859.6784161895, 5725226.573337107, 361.84000000000003, 327.62
WT511a, 418521.8875147971, 5725380.734021758, 450.21, 65.75
WT512a, 417932.7274075102, 5725360.167368024, 262.44, 100.52999999999997
WT513a, 419319.6550309393, 5725419.679706778, 292.07, 177.35000000000002
