# lat	lon	mean_temp_z1	std_temp_z1	mean_temp_z2	std_temp_z2
176.1907	-38.7158	105.10	89.06	177.74	83.01
176.1930	-38.7158	105.08	89.88	177.65	83.80
176.1954	-38.7158	105.06	90.70	177.56	84.59
176.1977	-38.7158	105.05	91.53	177.48	85.39
176.2000	-38.7158	105.03	92.36	177.40	86.19
175.9700	-38.7141	101.91	89.66	174.42	83.30
175.9723	-38.7141	101.95	88.99	174.44	82.62
175.9746	-38.7141	101.98	88.32	174.46	81.95
175.9770	-38.7141	102.02	87.65	174.48	81.28
175.9793	-38.7141	102.06	87.00	174.50	80.62
175.9816	-38.7141	102.11	86.36	174.53	79.98
175.9839	-38.7141	102.16	85.72	174.55	79.34
175.9863	-38.7141	102.20	85.09	174.58	78.71
175.9886	-38.7141	102.26	84.48	174.61	78.08
175.9909	-38.7141	102.31	83.87	174.65	77.47
175.9932	-38.7141	102.37	83.27	174.68	76.87
175.9956	-38.7141	102.43	82.68	174.72	76.28
175.9979	-38.7141	102.49	82.11	174.75	75.69
176.0002	-38.7141	102.55	81.54	174.79	75.12
176.0025	-38.7141	102.62	80.98	174.83	74.55
176.0048	-38.7141	102.69	80.43	174.88	74.00
176.0072	-38.7141	102.76	79.90	174.92	73.46
176.0095	-38.7141	102.84	79.37	174.97	72.92
176.0118	-38.7141	102.92	78.86	175.02	72.40
176.0141	-38.7141	103.00	78.35	175.07	71.89
176.0165	-38.7141	103.08	77.86	175.12	71.39
176.0188	-38.7141	103.17	77.38	175.18	70.90
176.0211	-38.7141	103.26	76.91	175.24	70.43
176.0234	-38.7141	103.35	76.45	175.30	69.96
176.0258	-38.7141	103.45	76.01	175.36	69.51
176.0281	-38.7141	103.54	75.57	175.43	69.07
176.0304	-38.7141	103.64	75.15	175.49	68.64
176.0327	-38.7141	103.74	74.74	175.57	68.22
176.0351	-38.7141	103.85	74.34	175.64	67.81
176.0374	-38.7141	103.95	73.96	175.72	67.42
176.0397	-38.7141	104.06	73.58	175.80	67.04
176.0420	-38.7141	104.17	73.22	175.89	66.67
176.0443	-38.7141	104.29	72.88	175.98	66.32
176.0467	-38.7141	104.40	72.54	176.07	65.98
176.0490	-38.7141	104.52	72.22	176.17	65.65
176.0513	-38.7141	104.64	71.91	176.28	65.34
176.0536	-38.7141	104.76	71.61	176.39	65.04
176.0560	-38.7141	104.88	71.33	176.51	64.76
176.0583	-38.7141	105.01	71.06	176.63	64.49
176.0606	-38.7141	105.13	70.80	176.76	64.23
176.0629	-38.7141	105.26	70.56	176.90	63.99
176.0653	-38.7141	105.39	70.33	177.04	63.76
176.0676	-38.7141	105.52	70.11	177.20	63.55
176.0699	-38.7141	105.65	69.91	177.36	63.36
176.0722	-38.7141	105.77	69.71	177.53	63.18
176.0745	-38.7141	105.90	69.53	177.70	63.02
176.0769	-38.7141	106.02	69.37	177.89	62.87
176.0792	-38.7141	106.15	69.21	178.08	62.74
176.0815	-38.7141	106.26	69.06	178.28	62.63
176.0838	-38.7141	106.38	68.93	178.49	62.53
176.0862	-38.7141	106.48	68.81	178.70	62.46
176.0885	-38.7141	106.58	68.70	178.91	62.40
176.0908	-38.7141	106.67	68.59	179.13	62.36
176.0931	-38.7141	106.75	68.50	179.36	62.34
176.0955	-38.7141	106.81	68.42	179.59	62.35
176.0978	-38.7141	106.86	68.34	179.81	62.37
176.1001	-38.7141	106.89	68.27	180.04	62.42
176.1024	-38.7141	106.91	68.20	180.27	62.50
176.1047	-38.7141	106.89	68.14	180.49	62.60
176.1071	-38.7141	106.86	68.07	180.71	62.72
176.1094	-38.7141	106.79	67.99	180.93	62.87
176.1117	-38.7141	106.70	67.89	181.15	63.05
176.1140	-38.7141	106.57	67.74	181.37	63.25
176.1164	-38.7141	106.41	67.52	181.60	63.47
176.1187	-38.7141	106.21	67.18	181.84	63.71
176.1210	-38.7141	105.95	66.60	182.14	63.95
176.1233	-38.7141	105.60	65.58	182.53	64.16
176.1257	-38.7141	105.05	63.52	183.18	64.31
176.1280	-38.7141	103.92	58.43	184.63	64.17
176.1303	-38.7141	100.40	40.59	189.45	62.74
176.1326	-38.7141	103.36	56.81	185.15	64.58
176.1349	-38.7141	104.55	63.95	183.27	65.68
176.1373	-38.7141	104.99	67.16	182.44	66.43
176.1396	-38.7141	105.20	69.14	181.92	67.08
176.1419	-38.7141	105.31	70.61	181.54	67.70
176.1442	-38.7141	105.37	71.80	181.22	68.32
176.1466	-38.7141	105.40	72.85	180.94	68.94
176.1489	-38.7141	105.42	73.80	180.68	69.56
176.1512	-38.7141	105.42	74.70	180.44	70.19
176.1535	-38.7141	105.41	75.55	180.21	70.83
176.1559	-38.7141	105.40	76.39	180.00	71.49
176.1582	-38.7141	105.39	77.20	179.79	72.15
176.1605	-38.7141	105.37	78.01	179.59	72.82
176.1628	-38.7141	105.35	78.81	179.40	73.50
176.1652	-38.7141	105.33	79.60	179.22	74.19
176.1675	-38.7141	105.31	80.40	179.05	74.89
176.1698	-38.7141	105.29	81.19	178.88	75.61
176.1721	-38.7141	105.27	81.98	178.72	76.32
176.1744	-38.7141	105.25	82.78	178.57	77.05
176.1768	-38.7141	105.22	83.57	178.43	77.79
176.1791	-38.7141	105.20	84.37	178.29	78.54
176.1814	-38.7141	105.18	85.18	178.16	79.29
176.1837	-38.7141	105.16	85.99	178.04	80.05
176.1861	-38.7141	105.14	86.80	177.92	80.82
176.1884	-38.7141	105.12	87.61	177.82	81.60
176.1907	-38.7141	105.10	88.43	177.71	82.38
176.1930	-38.7141	105.08	89.26	177.62	83.17
176.1954	-38.7141	105.06	90.09	177.53	83.97
176.1977	-38.7141	105.05	90.92	177.45	84.78
176.2000	-38.7141	105.03	91.76	177.37	85.59
175.9700	-38.7125	101.86	89.02	174.37	82.67
175.9723	-38.7125	101.89	88.34	174.38	81.98
175.9746	-38.7125	101.93	87.66	174.40	81.30
175.9770	-38.7125	101.97	86.99	174.43	80.63
175.9793	-38.7125	102.01	86.34	174.45	79.96
175.9816	-38.7125	102.05	85.68	174.47	79.31
175.9839	-38.7125	102.10	85.04	174.50	78.66
175.9863	-38.7125	102.15	84.41	174.53	78.03
175.9886	-38.7125	102.20	83.79	174.56	77.40
175.9909	-38.7125	102.25	83.18	174.59	76.78
175.9932	-38.7125	102.31	82.57	174.63	76.17
175.9956	-38.7125	102.37	81.98	174.66	75.57
175.9979	-38.7125	102.43	81.40	174.70	74.98
176.0002	-38.7125	102.50	80.82	174.74	74.40
176.0025	-38.7125	102.57	80.26	174.78	73.83
176.0048	-38.7125	102.64	79.71	174.82	73.28
176.0072	-38.7125	102.72	79.17	174.87	72.73
176.0095	-38.7125	102.79	78.63	174.92	72.19
176.0118	-38.7125	102.87	78.11	174.97	71.66
176.0141	-38.7125	102.96	77.61	175.02	71.14
176.0165	-38.7125	103.04	77.11	175.07	70.64
176.0188	-38.7125	103.13	76.62	175.13	70.14
176.0211	-38.7125	103.22	76.15	175.18	69.66
176.0234	-38.7125	103.32	75.68	175.24	69.19
176.0258	-38.7125	103.41	75.23	175.31	68.73
176.0281	-38.7125	103.51	74.79	175.37	68.28
176.0304	-38.7125	103.61	74.37	175.44	67.85
176.0327	-38.7125	103.72	73.95	175.51	67.42
176.0351	-38.7125	103.83	73.55	175.59	67.01
176.0374	-38.7125	103.94	73.16	175.66	66.61
176.0397	-38.7125	104.05	72.78	175.75	66.23
176.0420	-38.7125	104.16	72.42	175.83	65.86
176.0443	-38.7125	104.28	72.06	175.92	65.50
176.0467	-38.7125	104.40	71.72	176.02	65.15
176.0490	-38.7125	104.52	71.40	176.12	64.82
176.0513	-38.7125	104.65	71.08	176.23	64.50
176.0536	-38.7125	104.77	70.78	176.34	64.20
176.0560	-38.7125	104.90	70.50	176.46	63.91
176.0583	-38.7125	105.03	70.22	176.59	63.63
176.0606	-38.7125	105.16	69.96	176.72	63.37
176.0629	-38.7125	105.29	69.71	176.86	63.12
176.0653	-38.7125	105.43	69.48	177.01	62.89
176.0676	-38.7125	105.56	69.26	177.17	62.68
176.0699	-38.7125	105.70	69.05	177.34	62.47
176.0722	-38.7125	105.84	68.85	177.52	62.29
176.0745	-38.7125	105.97	68.67	177.70	62.12
176.0769	-38.7125	106.10	68.50	177.90	61.97
176.0792	-38.7125	106.24	68.34	178.10	61.83
176.0815	-38.7125	106.36	68.19	178.31	61.72
176.0838	-38.7125	106.49	68.05	178.53	61.62
176.0862	-38.7125	106.60	67.93	178.75	61.53
176.0885	-38.7125	106.71	67.81	178.98	61.47
176.0908	-38.7125	106.81	67.70	179.22	61.43
176.0931	-38.7125	106.90	67.61	179.46	61.40
176.0955	-38.7125	106.98	67.52	179.70	61.40
176.0978	-38.7125	107.03	67.44	179.95	61.42
176.1001	-38.7125	107.07	67.36	180.19	61.47
176.1024	-38.7125	107.09	67.29	180.43	61.54
176.1047	-38.7125	107.08	67.23	180.67	61.64
176.1071	-38.7125	107.04	67.16	180.91	61.76
176.1094	-38.7125	106.97	67.09	181.15	61.92
176.1117	-38.7125	106.87	66.99	181.38	62.10
176.1140	-38.7125	106.73	66.86	181.60	62.31
176.1164	-38.7125	106.56	66.67	181.84	62.54
176.1187	-38.7125	106.35	66.38	182.08	62.80
176.1210	-38.7125	106.08	65.89	182.36	63.07
176.1233	-38.7125	105.74	65.07	182.70	63.33
176.1257	-38.7125	105.27	63.58	183.20	63.56
176.1280	-38.7125	104.58	60.91	183.99	63.70
176.1303	-38.7125	103.90	58.20	184.77	63.81
176.1326	-38.7125	104.24	60.70	184.13	64.35
176.1349	-38.7125	104.78	64.34	183.18	65.05
176.1373	-38.7125	105.09	66.81	182.53	65.70
176.1396	-38.7125	105.25	68.56	182.06	66.31
176.1419	-38.7125	105.34	69.93	181.69	66.93
176.1442	-38.7125	105.40	71.08	181.36	67.54
176.1466	-38.7125	105.42	72.11	181.07	68.16
176.1489	-38.7125	105.43	73.06	180.80	68.79
176.1512	-38.7125	105.43	73.95	180.55	69.42
176.1535	-38.7125	105.42	74.81	180.31	70.07
176.1559	-38.7125	105.41	75.65	180.08	70.73
176.1582	-38.7125	105.40	76.48	179.86	71.40
176.1605	-38.7125	105.38	77.29	179.65	72.08
176.1628	-38.7125	105.36	78.10	179.45	72.78
176.1652	-38.7125	105.34	78.90	179.25	73.48
176.1675	-38.7125	105.31	79.70	179.07	74.19
176.1698	-38.7125	105.29	80.50	178.90	74.91
176.1721	-38.7125	105.27	81.30	178.73	75.63
176.1744	-38.7125	105.25	82.11	178.57	76.37
176.1768	-38.7125	105.22	82.91	178.42	77.12
176.1791	-38.7125	105.20	83.72	178.28	77.87
176.1814	-38.7125	105.18	84.53	178.14	78.63
176.1837	-38.7125	105.16	85.35	178.02	79.40
176.1861	-38.7125	105.14	86.16	177.90	80.18
176.1884	-38.7125	105.12	86.99	177.79	80.96
176.1907	-38.7125	105.10	87.82	177.68	81.75
176.1930	-38.7125	105.08	88.65	177.58	82.55
176.1954	-38.7125	105.06	89.49	177.49	83.36
176.1977	-38.7125	105.05	90.33	177.41	84.17
176.2000	-38.7125	105.03	91.18	177.33	84.99
175.9700	-38.7109	101.80	88.39	174.31	82.03
175.9723	-38.7109	101.83	87.70	174.33	81.34
175.9746	-38.7109	101.87	87.01	174.35	80.65
175.9770	-38.7109	101.91	86.34	174.37	79.98
175.9793	-38.7109	101.95	85.67	174.40	79.31
175.9816	-38.7109	101.99	85.02	174.42	78.65
175.9839	-38.7109	102.04	84.37	174.45	78.00
175.9863	-38.7109	102.09	83.73	174.47	77.35
175.9886	-38.7109	102.14	83.10	174.50	76.72
175.9909	-38.7109	102.20	82.49	174.54	76.10
175.9932	-38.7109	102.25	81.88	174.57	75.48
175.9956	-38.7109	102.32	81.28	174.61	74.88
175.9979	-38.7109	102.38	80.69	174.64	74.28
176.0002	-38.7109	102.45	80.11	174.68	73.70
176.0025	-38.7109	102.52	79.54	174.72	73.12
176.0048	-38.7109	102.59	78.98	174.77	72.56
176.0072	-38.7109	102.66	78.44	174.81	72.00
176.0095	-38.7109	102.74	77.90	174.86	71.46
176.0118	-38.7109	102.82	77.37	174.91	70.92
176.0141	-38.7109	102.91	76.86	174.96	70.40
176.0165	-38.7109	103.00	76.36	175.01	69.89
176.0188	-38.7109	103.09	75.87	175.07	69.39
176.0211	-38.7109	103.18	75.39	175.13	68.90
176.0234	-38.7109	103.28	74.92	175.19	68.42
176.0258	-38.7109	103.38	74.46	175.25	67.96
176.0281	-38.7109	103.48	74.02	175.32	67.50
176.0304	-38.7109	103.58	73.59	175.38	67.06
176.0327	-38.7109	103.69	73.17	175.46	66.63
176.0351	-38.7109	103.80	72.76	175.53	66.22
176.0374	-38.7109	103.92	72.36	175.61	65.81
176.0397	-38.7109	104.03	71.98	175.69	65.42
176.0420	-38.7109	104.15	71.61	175.78	65.04
176.0443	-38.7109	104.27	71.25	175.87	64.68
176.0467	-38.7109	104.39	70.91	175.96	64.33
176.0490	-38.7109	104.52	70.58	176.06	63.99
176.0513	-38.7109	104.65	70.26	176.17	63.66
176.0536	-38.7109	104.78	69.96	176.29	63.35
176.0560	-38.7109	104.91	69.67	176.41	63.06
176.0583	-38.7109	105.05	69.39	176.54	62.77
176.0606	-38.7109	105.19	69.12	176.68	62.51
176.0629	-38.7109	105.33	68.87	176.82	62.26
176.0653	-38.7109	105.47	68.63	176.98	62.02
176.0676	-38.7109	105.61	68.41	177.14	61.80
176.0699	-38.7109	105.76	68.19	177.32	61.59
176.0722	-38.7109	105.90	68.00	177.50	61.40
176.0745	-38.7109	106.04	67.81	177.69	61.23
176.0769	-38.7109	106.19	67.63	177.90	61.07
176.0792	-38.7109	106.33	67.47	178.11	60.93
176.0815	-38.7109	106.47	67.32	178.33	60.80
176.0838	-38.7109	106.60	67.18	178.56	60.70
176.0862	-38.7109	106.73	67.04	178.80	60.61
176.0885	-38.7109	106.85	66.92	179.05	60.54
176.0908	-38.7109	106.97	66.81	179.30	60.48
176.0931	-38.7109	107.07	66.71	179.56	60.45
176.0955	-38.7109	107.15	66.62	179.82	60.45
176.0978	-38.7109	107.22	66.53	180.08	60.46
176.1001	-38.7109	107.27	66.46	180.35	60.50
176.1024	-38.7109	107.29	66.38	180.61	60.57
176.1047	-38.7109	107.28	66.32	180.87	60.66
176.1071	-38.7109	107.24	66.25	181.13	60.79
176.1094	-38.7109	107.17	66.18	181.37	60.95
176.1117	-38.7109	107.06	66.10	181.62	61.14
176.1140	-38.7109	106.91	66.00	181.86	61.36
176.1164	-38.7109	106.72	65.85	182.09	61.60
176.1187	-38.7109	106.50	65.63	182.33	61.88
176.1210	-38.7109	106.24	65.28	182.58	62.17
176.1233	-38.7109	105.93	64.74	182.85	62.48
176.1257	-38.7109	105.57	63.92	183.18	62.79
176.1280	-38.7109	105.17	62.90	183.52	63.09
176.1303	-38.7109	104.89	62.37	183.71	63.42
176.1326	-38.7109	104.90	63.29	183.49	63.86
176.1349	-38.7109	105.07	65.03	183.03	64.40
176.1373	-38.7109	105.22	66.70	182.58	64.97
176.1396	-38.7109	105.33	68.12	182.18	65.56
176.1419	-38.7109	105.39	69.34	181.82	66.15
176.1442	-38.7109	105.42	70.42	181.50	66.76
176.1466	-38.7109	105.44	71.41	181.20	67.38
176.1489	-38.7109	105.45	72.34	180.92	68.02
176.1512	-38.7109	105.44	73.23	180.65	68.66
176.1535	-38.7109	105.43	74.09	180.40	69.32
176.1559	-38.7109	105.42	74.94	180.15	69.99
176.1582	-38.7109	105.40	75.76	179.92	70.67
176.1605	-38.7109	105.38	76.58	179.70	71.36
176.1628	-38.7109	105.36	77.40	179.49	72.06
176.1652	-38.7109	105.34	78.21	179.28	72.77
176.1675	-38.7109	105.32	79.02	179.09	73.48
176.1698	-38.7109	105.29	79.82	178.90	74.21
176.1721	-38.7109	105.27	80.63	178.73	74.95
176.1744	-38.7109	105.25	81.44	178.56	75.69
176.1768	-38.7109	105.22	82.26	178.41	76.45
176.1791	-38.7109	105.20	83.07	178.26	77.21
176.1814	-38.7109	105.18	83.89	178.12	77.98
176.1837	-38.7109	105.16	84.71	177.99	78.76
176.1861	-38.7109	105.14	85.54	177.87	79.54
176.1884	-38.7109	105.12	86.37	177.75	80.33
176.1907	-38.7109	105.10	87.21	177.64	81.13
176.1930	-38.7109	105.08	88.05	177.55	81.94
176.1954	-38.7109	105.06	88.89	177.45	82.75
176.1977	-38.7109	105.04	89.74	177.37	83.58
176.2000	-38.7109	105.03	90.60	177.29	84.40
175.9700	-38.7093	101.74	87.75	174.26	81.41
175.9723	-38.7093	101.77	87.06	174.28	80.71
175.9746	-38.7093	101.81	86.37	174.30	80.02
175.9770	-38.7093	101.85	85.69	174.32	79.33
175.9793	-38.7093	101.89	85.02	174.34	78.66
175.9816	-38.7093	101.93	84.36	174.36	77.99
175.9839	-38.7093	101.98	83.70	174.39	77.33
175.9863	-38.7093	102.03	83.06	174.42	76.69
175.9886	-38.7093	102.08	82.43	174.45	76.05
175.9909	-38.7093	102.14	81.80	174.48	75.42
175.9932	-38.7093	102.20	81.19	174.51	74.79
175.9956	-38.7093	102.26	80.58	174.55	74.18
175.9979	-38.7093	102.32	79.99	174.59	73.58
176.0002	-38.7093	102.39	79.40	174.63	72.99
176.0025	-38.7093	102.46	78.83	174.67	72.41
176.0048	-38.7093	102.53	78.26	174.71	71.84
176.0072	-38.7093	102.61	77.71	174.76	71.28
176.0095	-38.7093	102.69	77.17	174.80	70.73
176.0118	-38.7093	102.77	76.64	174.85	70.19
176.0141	-38.7093	102.86	76.12	174.90	69.66
176.0165	-38.7093	102.95	75.61	174.96	69.14
176.0188	-38.7093	103.04	75.11	175.01	68.64
176.0211	-38.7093	103.14	74.63	175.07	68.14
176.0234	-38.7093	103.24	74.16	175.13	67.66
176.0258	-38.7093	103.34	73.69	175.19	67.19
176.0281	-38.7093	103.44	73.25	175.26	66.73
176.0304	-38.7093	103.55	72.81	175.33	66.28
176.0327	-38.7093	103.66	72.38	175.40	65.85
176.0351	-38.7093	103.78	71.97	175.47	65.42
176.0374	-38.7093	103.89	71.57	175.55	65.01
176.0397	-38.7093	104.01	71.18	175.63	64.62
176.0420	-38.7093	104.13	70.81	175.72	64.23
176.0443	-38.7093	104.26	70.45	175.81	63.86
176.0467	-38.7093	104.39	70.10	175.90	63.50
176.0490	-38.7093	104.52	69.76	176.00	63.16
176.0513	-38.7093	104.65	69.44	176.11	62.83
176.0536	-38.7093	104.79	69.13	176.23	62.51
176.0560	-38.7093	104.92	68.84	176.35	62.21
176.0583	-38.7093	105.07	68.55	176.48	61.92
176.0606	-38.7093	105.21	68.28	176.62	61.65
176.0629	-38.7093	105.36	68.03	176.77	61.39
176.0653	-38.7093	105.51	67.79	176.93	61.15
176.0676	-38.7093	105.66	67.56	177.10	60.92
176.0699	-38.7093	105.81	67.34	177.28	60.71
176.0722	-38.7093	105.96	67.14	177.48	60.51
176.0745	-38.7093	106.12	66.95	177.68	60.33
176.0769	-38.7093	106.27	66.77	177.89	60.17
176.0792	-38.7093	106.43	66.60	178.12	60.02
176.0815	-38.7093	106.58	66.45	178.35	59.89
176.0838	-38.7093	106.72	66.30	178.60	59.77
176.0862	-38.7093	106.87	66.16	178.85	59.68
176.0885	-38.7093	107.00	66.04	179.11	59.60
176.0908	-38.7093	107.13	65.92	179.39	59.54
176.0931	-38.7093	107.24	65.82	179.66	59.50
176.0955	-38.7093	107.34	65.72	179.95	59.48
176.0978	-38.7093	107.42	65.63	180.23	59.49
176.1001	-38.7093	107.48	65.55	180.52	59.52
176.1024	-38.7093	107.51	65.47	180.80	59.58
176.1047	-38.7093	107.51	65.40	181.08	59.68
176.1071	-38.7093	107.47	65.34	181.36	59.80
176.1094	-38.7093	107.39	65.28	181.62	59.96
176.1117	-38.7093	107.27	65.22	181.88	60.16
176.1140	-38.7093	107.11	65.14	182.13	60.39
176.1164	-38.7093	106.91	65.03	182.37	60.65
176.1187	-38.7093	106.67	64.89	182.61	60.94
176.1210	-38.7093	106.41	64.68	182.83	61.26
176.1233	-38.7093	106.12	64.39	183.05	61.60
176.1257	-38.7093	105.82	64.03	183.25	61.96
176.1280	-38.7093	105.54	63.72	183.41	62.33
176.1303	-38.7093	105.34	63.75	183.44	62.73
176.1326	-38.7093	105.27	64.35	183.29	63.18
176.1349	-38.7093	105.30	65.39	183.00	63.68
176.1373	-38.7093	105.35	66.57	182.66	64.22
176.1396	-38.7093	105.40	67.72	182.31	64.79
176.1419	-38.7093	105.43	68.79	181.97	65.38
176.1442	-38.7093	105.45	69.79	181.64	65.99
176.1466	-38.7093	105.46	70.74	181.33	66.61
176.1489	-38.7093	105.46	71.65	181.04	67.25
176.1512	-38.7093	105.45	72.53	180.75	67.91
176.1535	-38.7093	105.44	73.39	180.48	68.57
176.1559	-38.7093	105.43	74.23	180.22	69.25
176.1582	-38.7093	105.41	75.07	179.98	69.94
176.1605	-38.7093	105.39	75.89	179.74	70.64
176.1628	-38.7093	105.37	76.71	179.52	71.34
176.1652	-38.7093	105.34	77.53	179.30	72.06
176.1675	-38.7093	105.32	78.34	179.10	72.79
176.1698	-38.7093	105.29	79.16	178.91	73.53
176.1721	-38.7093	105.27	79.97	178.72	74.27
176.1744	-38.7093	105.25	80.79	178.55	75.02
176.1768	-38.7093	105.22	81.61	178.39	75.79
176.1791	-38.7093	105.20	82.43	178.23	76.56
176.1814	-38.7093	105.18	83.26	178.09	77.33
176.1837	-38.7093	105.16	84.09	177.95	78.12
176.1861	-38.7093	105.14	84.93	177.83	78.91
176.1884	-38.7093	105.11	85.76	177.71	79.71
176.1907	-38.7093	105.10	86.61	177.60	80.52
176.1930	-38.7093	105.08	87.45	177.50	81.33
176.1954	-38.7093	105.06	88.31	177.41	82.16
176.1977	-38.7093	105.04	89.16	177.32	82.99
176.2000	-38.7093	105.02	90.02	177.24	83.82
175.9700	-38.7077	101.68	87.13	174.21	80.79
175.9723	-38.7077	101.71	86.42	174.22	80.08
175.9746	-38.7077	101.75	85.73	174.24	79.38
175.9770	-38.7077	101.78	85.04	174.26	78.69
175.9793	-38.7077	101.83	84.37	174.28	78.01
175.9816	-38.7077	101.87	83.70	174.31	77.34
175.9839	-38.7077	101.92	83.04	174.33	76.68
175.9863	-38.7077	101.97	82.39	174.36	76.02
175.9886	-38.7077	102.02	81.75	174.39	75.38
175.9909	-38.7077	102.07	81.12	174.42	74.74
175.9932	-38.7077	102.13	80.50	174.45	74.11
175.9956	-38.7077	102.19	79.89	174.49	73.50
175.9979	-38.7077	102.26	79.29	174.53	72.89
176.0002	-38.7077	102.33	78.70	174.57	72.29
176.0025	-38.7077	102.40	78.12	174.61	71.70
176.0048	-38.7077	102.47	77.55	174.65	71.13
176.0072	-38.7077	102.55	76.99	174.70	70.56
176.0095	-38.7077	102.64	76.44	174.74	70.00
176.0118	-38.7077	102.72	75.91	174.79	69.46
176.0141	-38.7077	102.81	75.38	174.84	68.92
176.0165	-38.7077	102.90	74.87	174.90	68.40
176.0188	-38.7077	102.99	74.37	174.95	67.89
176.0211	-38.7077	103.09	73.88	175.01	67.39
176.0234	-38.7077	103.19	73.40	175.07	66.90
176.0258	-38.7077	103.30	72.93	175.13	66.42
176.0281	-38.7077	103.41	72.48	175.20	65.96
176.0304	-38.7077	103.52	72.03	175.26	65.50
176.0327	-38.7077	103.63	71.60	175.33	65.06
176.0351	-38.7077	103.75	71.19	175.41	64.63
176.0374	-38.7077	103.87	70.78	175.48	64.22
176.0397	-38.7077	103.99	70.39	175.56	63.81
176.0420	-38.7077	104.11	70.01	175.65	63.42
176.0443	-38.7077	104.24	69.64	175.74	63.05
176.0467	-38.7077	104.37	69.29	175.84	62.68
176.0490	-38.7077	104.51	68.95	175.94	62.33
176.0513	-38.7077	104.65	68.62	176.05	62.00
176.0536	-38.7077	104.79	68.31	176.16	61.67
176.0560	-38.7077	104.93	68.01	176.29	61.36
176.0583	-38.7077	105.08	67.72	176.42	61.07
176.0606	-38.7077	105.23	67.45	176.57	60.79
176.0629	-38.7077	105.39	67.19	176.72	60.53
176.0653	-38.7077	105.54	66.94	176.88	60.28
176.0676	-38.7077	105.70	66.71	177.06	60.05
176.0699	-38.7077	105.86	66.49	177.25	59.83
176.0722	-38.7077	106.03	66.28	177.45	59.62
176.0745	-38.7077	106.19	66.09	177.66	59.44
176.0769	-38.7077	106.36	65.91	177.88	59.27
176.0792	-38.7077	106.52	65.74	178.12	59.11
176.0815	-38.7077	106.69	65.58	178.37	58.97
176.0838	-38.7077	106.85	65.43	178.63	58.85
176.0862	-38.7077	107.01	65.29	178.90	58.75
176.0885	-38.7077	107.16	65.16	179.18	58.66
176.0908	-38.7077	107.30	65.03	179.47	58.59
176.0931	-38.7077	107.44	64.92	179.77	58.54
176.0955	-38.7077	107.55	64.82	180.08	58.51
176.0978	-38.7077	107.65	64.72	180.38	58.51
176.1001	-38.7077	107.72	64.63	180.70	58.53
176.1024	-38.7077	107.77	64.55	181.01	58.59
176.1047	-38.7077	107.77	64.49	181.31	58.67
176.1071	-38.7077	107.74	64.42	181.61	58.79
176.1094	-38.7077	107.65	64.37	181.90	58.95
176.1117	-38.7077	107.52	64.32	182.17	59.15
176.1140	-38.7077	107.34	64.27	182.44	59.39
176.1164	-38.7077	107.12	64.21	182.69	59.67
176.1187	-38.7077	106.86	64.13	182.93	59.98
176.1210	-38.7077	106.57	64.03	183.14	60.32
176.1233	-38.7077	106.28	63.93	183.32	60.69
176.1257	-38.7077	106.00	63.84	183.46	61.08
176.1280	-38.7077	105.76	63.85	183.53	61.49
176.1303	-38.7077	105.58	64.08	183.50	61.93
176.1326	-38.7077	105.48	64.60	183.35	62.40
176.1349	-38.7077	105.44	65.38	183.10	62.90
176.1373	-38.7077	105.44	66.31	182.80	63.44
176.1396	-38.7077	105.45	67.27	182.46	64.01
176.1419	-38.7077	105.47	68.24	182.12	64.60
176.1442	-38.7077	105.48	69.17	181.79	65.21
176.1466	-38.7077	105.48	70.09	181.46	65.84
176.1489	-38.7077	105.47	70.98	181.15	66.49
176.1512	-38.7077	105.46	71.85	180.85	67.15
176.1535	-38.7077	105.45	72.70	180.56	67.83
176.1559	-38.7077	105.43	73.54	180.29	68.52
176.1582	-38.7077	105.41	74.38	180.03	69.21
176.1605	-38.7077	105.39	75.21	179.78	69.92
176.1628	-38.7077	105.37	76.03	179.54	70.64
176.1652	-38.7077	105.34	76.86	179.32	71.37
176.1675	-38.7077	105.32	77.68	179.11	72.10
176.1698	-38.7077	105.29	78.50	178.90	72.85
176.1721	-38.7077	105.27	79.32	178.71	73.60
176.1744	-38.7077	105.24	80.15	178.53	74.36
176.1768	-38.7077	105.22	80.98	178.36	75.13
176.1791	-38.7077	105.20	81.81	178.20	75.91
176.1814	-38.7077	105.17	82.64	178.05	76.69
176.1837	-38.7077	105.15	83.48	177.91	77.49
176.1861	-38.7077	105.13	84.32	177.78	78.29
176.1884	-38.7077	105.11	85.16	177.66	79.10
176.1907	-38.7077	105.09	86.01	177.55	79.91
176.1930	-38.7077	105.07	86.87	177.45	80.74
176.1954	-38.7077	105.05	87.73	177.35	81.57
176.1977	-38.7077	105.04	88.59	177.27	82.40
176.2000	-38.7077	105.02	89.46	177.19	83.25
175.9700	-38.7061	101.61	86.50	174.15	80.17
175.9723	-38.7061	101.65	85.80	174.16	79.46
175.9746	-38.7061	101.68	85.10	174.18	78.75
175.9770	-38.7061	101.72	84.40	174.20	78.06
175.9793	-38.7061	101.76	83.72	174.22	77.37
175.9816	-38.7061	101.80	83.05	174.25	76.69
175.9839	-38.7061	101.85	82.38	174.27	76.02
175.9863	-38.7061	101.90	81.73	174.30	75.36
175.9886	-38.7061	101.95	81.08	174.33	74.71
175.9909	-38.7061	102.01	80.44	174.36	74.07
175.9932	-38.7061	102.07	79.82	174.39	73.44
175.9956	-38.7061	102.13	79.20	174.43	72.81
