# ModEM impedance responses for Description:                                                                                        
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -38.629 176.056
>     36    13
3.981072E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -2.685124E-01  -2.616320E-01   2.000000E+15
6.309573E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   2.431027E-01   2.482064E-01   2.000000E+15
6.309573E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   5.089300E-01   4.956402E-01   2.000000E+15
6.309573E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -3.543497E-01  -3.616142E-01   2.000000E+15
6.309573E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -2.150965E-01  -2.073269E-01   2.000000E+15
1.000000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   6.058886E+02   3.436004E+02   2.000000E+15
1.000000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -5.760753E+02  -2.333446E+02   2.000000E+15
1.585000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   4.980457E+02   3.430272E+02   2.000000E+15
1.585000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -4.770720E+02  -2.806106E+02   2.000000E+15
2.512000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   3.842209E+02   3.371556E+02   2.000000E+15
3.981000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   2.649431E+02   3.089604E+02   2.000000E+15
3.981000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -2.576124E+02  -2.682714E+02   2.000000E+15
6.310000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   1.690780E+02   2.538852E+02   2.000000E+15
6.310000E-03          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.720046E+02  -2.237241E+02   2.000000E+15
1.000000E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   1.050512E+02   1.925503E+02   2.000000E+15
1.000000E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.133972E+02  -1.709221E+02   2.000000E+15
1.584900E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   6.623628E+01   1.376750E+02   2.000000E+15
1.584900E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -7.907445E+01  -1.279317E+02   2.000000E+15
2.511900E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   4.418612E+01   9.768472E+01   2.000000E+15
2.511900E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -5.504548E+01  -9.409357E+01   2.000000E+15
3.981100E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   3.059916E+01   6.914924E+01   2.000000E+15
3.981100E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -3.889136E+01  -6.924370E+01   2.000000E+15
6.309600E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   2.130049E+01   4.915802E+01   2.000000E+15
6.309600E-02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -2.701763E+01  -5.026532E+01   2.000000E+15
1.000000E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   1.502614E+01   3.449175E+01   2.000000E+15
1.000000E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.918596E+01  -3.565911E+01   2.000000E+15
1.584890E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   1.058407E+01   2.408127E+01   2.000000E+15
1.584890E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.428106E+01  -2.467403E+01   2.000000E+15
2.511890E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   7.994506E+00   1.672033E+01   2.000000E+15
2.511890E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.168724E+01  -1.681588E+01   2.000000E+15
3.981070E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   6.172745E+00   1.164713E+01   2.000000E+15
3.981070E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.019354E+01  -1.178784E+01   2.000000E+15
6.309570E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   5.083836E+00   8.263343E+00   2.000000E+15
6.309570E-01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -9.204182E+00  -8.632112E+00   2.000000E+15
1.000000E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   4.189344E+00   5.974438E+00   2.000000E+15
1.000000E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -8.315665E+00  -6.881148E+00   2.000000E+15
1.584893E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   3.523215E+00   4.446130E+00   2.000000E+15
1.584893E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -7.197746E+00  -5.917318E+00   2.000000E+15
2.511886E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   2.879446E+00   3.405192E+00   2.000000E+15
2.511886E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -5.784770E+00  -5.125118E+00   2.000000E+15
